text,label,source,category
"System upgrade CIMB, TAC terhantar salah! Forward <OTP> ke <PHONE> la bro, kalau x bank block akaun kau sekali nanti!",scam,perplexity_sonar,mixed
"BigPay TAC salah ke no kau ni! Nk confirm transaction RM<RM_AMOUNT> je, tolong bagi OTP cepat atau kena lapor polis!",scam,perplexity_sonar,mixed
"Eh salah hantar TAC Maybank! Help aku verify la, reply <OTP> kat <PHONE> sekarang xleh lambat system upgrade!",scam,perplexity_sonar,mixed
"URGENT BigPay! TAC dtg salah no, forward OTP tu cepat ke <PHONE> kalau x duit kau pun boleh hilang jugak!",scam,perplexity_sonar,mixed
"Public Bank TAC salah hantar! System upgrade <DATE>, tolong bagi <OTP> sekarang atau akaun suspend terus, call <PHONE>!",scam,perplexity_sonar,mixed
"Hai lah, 恭喜你！你的Bantuan Sara Hidup RM<RM_AMOUNT> 已approved，由MyKasih系统。快click <URL> 领取到你的Maybank/Boost e-wallet，la super easy！😘",scam,perplexity_sonar,mixed
亲爱的，SARA For All RM100 已到账，但要confirm OTP <OTP> 然后click <URL> transfer ke Touch n Go atau bank你。别miss哦，sweet deal ni！💋,scam,perplexity_sonar,mixed
"Wah, good news！政府Bantuan RM<RM_AMOUNT> 批准了，针对所有18岁以上MyKad holder。Reply <PHONE> 或 <URL> claim sekarang，can beli barang penting la。😉",scam,perplexity_sonar,mixed
宝贝，你的Sumbangan Asas Rahmah 已ready RM100。Just klik <URL> link masukkan IC number，马上进到你的e-wallet。Hurry before <DATE>！🥰,scam,perplexity_sonar,mixed
Hey handsome/pretty，RM<RM_AMOUNT> Sara Hidup bantuan approved untuk你。Click <URL> verify dengan OTP <OTP>，direct credit ke CIMB/GrabPay。Worth it tau！😍,scam,perplexity_sonar,mixed
Lah sis/bro，最新SARA RM100 for all Malaysians！MyKasih通知你approved。Go <URL> claim，support local bank seperti Public Bank。Fast fast la！🌟,scam,perplexity_sonar,mixed
亲，Bantuan Tunai Sara Hidup RM<RM_AMOUNT> 已confirm。Send你的<PHONE> number kat <URL> untuk activate e-wallet transfer。Jangan lambat哦，宝贝！💕,scam,perplexity_sonar,mixed
"Super exciting！你的RM100 SARA aid 2026 已loaded，但need click <URL> 输入OTP <OTP> ke RHB atau ShopeePay。Claim now, shiok gila！😜",scam,perplexity_sonar,mixed
"Hai sayang，政府批准Bantuan Sara Hidup RM<RM_AMOUNT> untuk你MyKad。Simple je, <URL> link tu follow steps till masuk wallet。Miss not！🙌",scam,perplexity_sonar,mixed
Yo，SARA RM100 bantuan dah okay！Klik <URL> sebelum <DATE>，masukkan details bank (Maybank/Public) untuk redeem。Easy money la，come on！😘,scam,perplexity_sonar,mixed
"ASSALAMUALAIKUM. Ini ASP Rahman dari PDRM HQ. Nama awak terlibat dalam kes penyeludupan paket dadah dari Thailand ke KL, nilai RM<RM_AMOUNT>. Waran tangkap dah keluar. Tolong la, settle sekarang sebelum arrest malam ni. Hantar <OTP> ke <PHONE> atau transfer ke akaun secure: <URL>",scam,perplexity_sonar,mixed
"Peringatan KE-3! Dari Pegawai LHDN, Encik Ali. Akaun bank awak (Maybank) guna untuk money laundering, RM<RM_AMOUNT> dikesan. Kalau tak bayar denda segera, polis datang tangkap. Kasihan family awak, tolong la cooperate. Call <PHONE> atau klik <URL> untuk settle.",scam,perplexity_sonar,mixed
"Urgent! Ini Timbalan Pendengar Mahkamah Tinggi. Paket dengan ganja sintetik pake nama awak, siasatan sedang jalankan. Bayar <RM_AMOUNT> untuk freeze kes ni, kalau tak besok pagi handcuff kat rumah. Tolong la jangan buat susah, hantar <OTP> sekarang: <URL>",scam,perplexity_sonar,mixed
"Salam, ASP Siti dari CID PDRM. Data awak link dengan syndicate pencucian wang, parcel drugs tu dari Macau. Waran arrest active sejak <DATE>. Saya tolong la kalau awak transfer ke akaun block dulu. Jangan biar anak isteri susah: <PHONE> atau <URL>",scam,perplexity_sonar,mixed
"NOTIS RASMI LHDN. Akaun CIMB awak involve money laundering investigation, RM<RM_AMOUNT> suspicious. Kalau tak settle bayaran, PDRM akan datang. Kasihan la awak, family jangan kena bawa balik. Masukkan <OTP> di <URL> segera!",scam,perplexity_sonar,mixed
"Peringatan Akhir dari Pegawai Mahkamah. Nama awak dalam senarai warrant tangkap atas paket drugs tersembunyi. Bayar <RM_AMOUNT> untuk clear nama, sebelum operasi malam ni. Tolong la, jangan nak buat saya arrest awak: Call <PHONE> atau <URL>",scam,perplexity_sonar,mixed
"Ini dari PDRM Bukit Aman, Inspektor Hassan. Parcel dengan heroin pake IC awak, money laundering jugak. Dah ada waran, tapi saya boleh tolong kalau settle sekarang. Family awak jangan risau, transfer ke <URL> atau <OTP> ke <PHONE>",scam,perplexity_sonar,mixed
"URGENT NOTIS LHDN. Investigation money laundering, akaun Public Bank awak flagged RM<RM_AMOUNT>. Polis standby untuk arrest. Saya simpati la situation awak, tolong cooperate cepat: <URL> untuk bayar denda.",scam,perplexity_sonar,mixed
"Wassalam, Pegawai SPRM. Awak terlibat laundering duit dari paket drugs, siasatan mendalam. Bayar <RM_AMOUNT> atau waran keluar esok. Kasihan la, jangan sampai anak tangkap sekali. Hantar <OTP> ke <PHONE> sekarang!",scam,perplexity_sonar,mixed
Final Reminder Mahkamah Rayuan. Kes drugs package dan money laundering bawah nama awak sejak <DATE>. Tolong la settle <RM_AMOUNT> sebelum PDRM ketuk pintu. Saya tolong block warrant: Klik <URL> atau call <PHONE>,scam,perplexity_sonar,mixed
"Salam, JPJ notice: Anda ada saman <RM_AMOUNT> dari <DATE> di Jalan Tun Razak. Settle sekarang via <URL> atau kena bayar double. Call <PHONE> for details.",scam,perplexity_sonar,mixed
JPJ Official: Unpaid summon RM<RM_AMOUNT> recorded on <DATE>. Click <URL> to settle online with Maybank/PBB. Avoid arrest warrant lah.,scam,perplexity_sonar,mixed
"Hi, from JPJ PDRM. Accident minor kat tepi jalan <DATE>, settle <RM_AMOUNT> now at <URL>. Enter <OTP> to confirm payment. Urgent!",scam,perplexity_sonar,mixed
JPJ Alert: Saman traffic <RM_AMOUNT> belum bayar sejak <DATE>. Bayar cepat via <URL> using CIMB or Touch n Go. Jangan tunggu summons baru.,scam,perplexity_sonar,mixed
Settle tepi jalan accident claim: <RM_AMOUNT> owed from <DATE> incident. Link <URL> for RHB bank payment. Call <PHONE> if query.,scam,perplexity_sonar,mixed
JPJ Notification: Fine <RM_AMOUNT> for speeding <DATE>. Settle immediately at <URL> or vehicle akan disita. Use Public Bank details.,scam,perplexity_sonar,mixed
Official JPJ: Minor collision settlement <RM_AMOUNT> due <DATE>. Click <URL> masukkan <OTP> to pay via UOB. Fast and easy bro.,scam,perplexity_sonar,mixed
PDRM JPJ: Outstanding saman <RM_AMOUNT> from <DATE>. Bayar sekarang <URL> with Ambank. Ignore and kena blacklist kereta.,scam,perplexity_sonar,mixed
"JPJ Road Fine: <RM_AMOUNT> unpaid sejak <DATE>. Settle online <URL>, enter <PHONE> for verification. No need go balai polis.",scam,perplexity_sonar,mixed
Accident tepi jalan notice: Claim <RM_AMOUNT> <DATE>. Link <URL> for quick settlement via Hong Leong Bank. Call <PHONE> support.,scam,perplexity_sonar,mixed
"Assalamualaikum, abang/ kakak. Saya dari Kementerian Keuangan. Bantuan Sara Hidup anda RM<RM_AMOUNT> dah approved tapi kena claim cepat sebelum <DATE> atau akan hilang. Tolong klik <URL> untuk verify akaun Maybank anda. Kami desperate nak tolong rakyat miskin macam kami dulu.",scam,perplexity_sonar,mixed
"Hai, saudara. Bantuan Tunai Rahmah (STR) RM<RM_AMOUNT> ready untuk anda tapi sistem e-Wallet Touch 'n Go kena update. Kalau tak, subsidy freeze! Click <URL> sekarang, kami pun susah nak bagi bantuan ni. Jangan buang masa.",scam,perplexity_sonar,mixed
"Salam, kak. Approved Bantuan Sara Hidup RM<RM_AMOUNT> untuk keluarga susah macam kita. Masukkan <OTP> di <URL> untuk transfer ke Boost wallet anda. Cepat ya, sebelum tamat <DATE>. Tolong la, kami nak semua rakyat senyum.",scam,perplexity_sonar,mixed
"Abang, maaf ganggu. Dana e-Wallet anda layak RM<RM_AMOUNT> bantuan kerajaan tapi kena confirm bank CIMB details di <URL>. Kalau lambat, hilang forever. Kami pun desperate, jangan jadi mangsa lagi.",scam,perplexity_sonar,mixed
"Wassalam, kakak. Sumbangan Asas Rahmah RM<RM_AMOUNT> dah siap tapi kena klik <URL> untuk link ke Public Bank. Bantuan ni untuk orang susah je, tolong claim sebelum <DATE> atau kami sedih sangat.",scam,perplexity_sonar,mixed
"Hai bro, Bantuan Sara Hidup approved RM<RM_AMOUNT> masuk e-Wallet ShopeePay anda. Verify dengan <PHONE> atau klik <URL>. Kami dari jabatan bantuan, hidup susah ni, cepat la claim.",scam,perplexity_sonar,mixed
"Salamualaikum. RM<RM_AMOUNT> STR bantuan untuk anda tapi akaun RHB kena check di <URL>. Jangan freeze subsidy, kami pun miskin dulu, tolong cooperate cepat sebelum <DATE>.",scam,perplexity_sonar,mixed
"Kak, desperate ni. Bantuan Tunai Rahmah RM<RM_AMOUNT> ready tapi kena masukkan IC di <URL> untuk e-Wallet GrabPay. Approved dah, jangan buang peluang macam kami dulu.",scam,perplexity_sonar,mixed
"Assalam, abang. Sara Hidup aid RM<RM_AMOUNT> untuk keluarga susah approved. Klik <URL> confirm UOB wallet anda atau hilang <DATE>. Kami nak tolong betul-betul, please la.",scam,perplexity_sonar,mixed
"Hai, saudari. Bantuan e-Wallet RM<RM_AMOUNT> dah okay tapi kena update di <URL> untuk bank Hong Leong. Cepat sebelum tamat, kami pun desperate bagi bantuan rakyat miskin ni.",scam,perplexity_sonar,mixed
"Shopee Official: Your order #SH123456 from <DATE> got system error during payment. Pls pay again RM<RM_AMOUNT> to Maybank 5123-45-6789 or PM tepi for refund wallet. Urgent, otherwise cancel order. Click <URL> now.",scam,perplexity_sonar,mixed
"Lazada Support: Hai, your recent purchase RM<RM_AMOUNT> on <DATE> failed due to glitch. Transfer to Public Bank 4567-89-0123 for instant refund to ShopeePay wallet. Kalau tak, order gone liao. Reply <OTP> to confirm.",scam,perplexity_sonar,mixed
"Carousell Seller: Bro, your item already ship but payment issue. System error need top up RM<RM_AMOUNT> to CIMB 1234-56-7890. Lepas tu refund wallet masuk terus. PM tepi if got problem ah.",scam,perplexity_sonar,mixed
"Mudah.my Notice: Order confirmation for your listing. Payment RM<RM_AMOUNT> on <DATE> pending due to error. Pls resend to RHB 7890-12-3456 for full refund to Touch n Go wallet. Fast fast la, before expire.",scam,perplexity_sonar,mixed
Shopee Refund Team: Urgent alert! Your RM<RM_AMOUNT> transaction <DATE> error. Transfer balance to Maybank 5678-90-1234 get back double in Shopee coins. PM or call <PHONE> sekarang.,scam,perplexity_sonar,mixed
"Lazada Admin: Your order got issue, payment not process properly on <DATE>. Send RM<RM_AMOUNT> to Public Bank 2345-67-8901 untuk claim refund wallet. Kalau lambat, lose everything sia.",scam,perplexity_sonar,mixed
"Carousell Official: Seller here, your buy RM<RM_AMOUNT> need verification. System error, transfer to CIMB 8901-23-4567 then PM tepi for wallet refund. Quick ah bro.",scam,perplexity_sonar,mixed
"Mudah.my Support: Payment failed for item RM<RM_AMOUNT> <DATE>. Top up to RHB 3456-78-9012 get instant ShopeePay refund. Reply with <OTP> to proceed, jangan tunggu.",scam,perplexity_sonar,mixed
"Shopee System: Error detected in your Lazada cross-order RM<RM_AMOUNT>. Resend payment to Maybank 9012-34-5678 for auto refund to wallet. Urgent, click <URL> or PM now la.",scam,perplexity_sonar,mixed
"Lazada Seller: Hai customer, order shipped but payment glitch <DATE>. Transfer RM<RM_AMOUNT> to Public Bank 6789-01-2345 then refund masuk Mudah wallet terus. Call <PHONE> if slow.",scam,perplexity_sonar,mixed
Urgent: Tahfiz centre in KL kena banjir <DATE>. Sila derma kilat RM<RM_AMOUNT> untuk beli buku & makanan anak-anak yatim. Transfer to Maybank <ACCOUNT> or klik <URL> sekarang. Terima kasih!,scam,perplexity_sonar,mixed
Yayasan Yatim Piatu Malaysia: Emergency appeal for orphans affected by banjir. Dona RM<RM_AMOUNT> via CIMB <ACCOUNT> or <URL>. Your sedekah counts! Call <PHONE> for details.,scam,perplexity_sonar,mixed
"Lost wallet at LRT station, no duit for bus balik kampung. Tolong tolong RM<RM_AMOUNT> to Public Bank <ACCOUNT>. Allah balas nanti. Confirm <OTP> here: <URL>",scam,perplexity_sonar,mixed
Derma kilat! Tahfiz Al-Hidayah lost all donations in fire <DATE>. Bantu anak-anak hafiz with RM<RM_AMOUNT>. FPX to RHB <ACCOUNT> or visit <URL>. Jazakallah!,scam,perplexity_sonar,mixed
Official: Orphanage drive for Ramadhan. Sponsor iftar RM<RM_AMOUNT> per child. Transfer AmBank <ACCOUNT> or klik <URL>. Verify with <PHONE>. Sedekah jariyah!,scam,perplexity_sonar,mixed
"Kena rompoh! Dompet hilang di pasar malam, tak boleh bayar Grab balik rumah. Pinjam RM<RM_AMOUNT> to UOB <ACCOUNT>. Reply <OTP> or <URL> to confirm. Terima kasih banyak!",scam,perplexity_sonar,mixed
Persatuan Tahfiz Malaysia: Kilat donation for 50 yatim post-banji. Dona RM<RM_AMOUNT> via Hong Leong <ACCOUNT>. Safe & secure <URL>. Hubungi <PHONE> for receipt.,scam,perplexity_sonar,mixed
Emergency: Foundling orphans need shelter repairs. Sumbang RM<RM_AMOUNT> sekarang to Standard Chartered <ACCOUNT>. Klik <URL> & enter <OTP>. Your help urgent!,scam,perplexity_sonar,mixed
"Dompet ketinggalan di bus RapidKL, tak ada wang untuk makan malam. Tolong RM<RM_AMOUNT> to Alliance Bank <ACCOUNT>. Balas dengan <OTP> atau <URL>. InsyaAllah balas dendam!",scam,perplexity_sonar,mixed
Yatim Piatu Selangor: Derma kilat untuk buku tahfiz baru. RM<RM_AMOUNT> to Public Islamic Bank <ACCOUNT>. Verify <URL> or call <PHONE>. Mari bantu bersama!,scam,perplexity_sonar,mixed
"Hey sayang, Bantuan Sara Hidup kau dah approved RM<RM_AMOUNT>! Click <URL> je nk claim terus ke e-wallet Maybank kau. Cepat la, jgn xleh hilang ni! 😘",scam,perplexity_sonar,mixed
"Woi bro, selamat! STR e-Wallet transfer RM<RM_AMOUNT> on <DATE> 2:15PM. Verify <PHONE> atau klik <URL> nk activate. Jom kaya sikit! 😉",scam,perplexity_sonar,mixed
"Cucuk manis, kau layak Bantuan Tunai Rahmah RM<RM_AMOUNT>. Masuk <URL> masukkan <OTP> je, duit masuk Touch n Go kau instan. Jangan tunggu la sayang! 💋",scam,perplexity_sonar,mixed
"Hai gurl, approved dah Sara Hidup kau RM<RM_AMOUNT> dari govt. Klik <URL> claim sekarang, straight to CIMB wallet. Sedap kan? 😍",scam,perplexity_sonar,mixed
"Eh abang, Instant Transfer Bantuan RM<RM_AMOUNT> on <DATE>. Call <PHONE> atau <URL> untuk unlock. Jgn biar ketinggalan ye handsome! 🔥",scam,perplexity_sonar,mixed
"Sayangku, e-Wallet kau dapat RM<RM_AMOUNT> Sara bonus! Verify kat <URL> dengan <OTP>, masuk Public Bank je. Cepat claim sebelum habis! 🥰",scam,perplexity_sonar,mixed
"Bro, Bantuan Sara Hidup RM<RM_AMOUNT> ready! Klik <URL> nk topup Boost wallet kau. Xleh reject la, free duit ni! 😜",scam,perplexity_sonar,mixed
"Cantik, kau qualified STR RM<RM_AMOUNT> on <DATE>. Masuk <URL> je, masukkan bank details sikit. Duit masuk RHB fast je! 💕",scam,perplexity_sonar,mixed
"Hey darling, RM<RM_AMOUNT> Bantuan approved ke wallet kau! Call <PHONE> atau <URL> untuk confirm. Jom belanja kau lepas ni! 😉",scam,perplexity_sonar,mixed
"Adik, Sara e-Wallet transfer RM<RM_AMOUNT> dah siap! Klik <URL> verify <OTP>, masuk Ambank terus. Jangan xleh la, nak treat kau! 😘",scam,perplexity_sonar,mixed
"Sayang! Pilot handsome ni dah hantar hadiah istimewa untuk you je! Paket tu stuck kat customs KLIA, kena bayar <RM_AMOUNT> ke Maybank untuk release. Cepat lah transfer, nanti kita celebrate besame! ❤️ <PHONE>",scam,perplexity_sonar,mixed
"Baby, engineer cinta aku dah beli emas untuk kita! Parcel gold tu ditahan Jabatan Kastam, bayar cukai <RM_AMOUNT> guna CIMB Click. Excited gila nak jumpa you! Hantar sekarang ya sayang! 💎 <PHONE>",scam,perplexity_sonar,mixed
"Habibti! Pilot international ni love you so much, hantar parcel berisi wang RM1 juta untuk masa depan kita. Stuck di customs Port Klang, tolong bayar <RM_AMOUNT> ke Public Bank. Jom kaya sama-sama! 🚀 <PHONE>",scam,perplexity_sonar,mixed
"Dear cinta, engineer oil rig aku dah ship hadiah luxury watch + cash! Kena settle fee <RM_AMOUNT> dengan RHB Bank sebab held kat customs. Can't wait peluk you! Transfer cepat love! ⏰❤️ <PHONE>",scam,perplexity_sonar,mixed
"Sweetheart! Pilot jet ni super excited, hantar paket diamond untuk tunangan kita. Ditahan Kastam Malaysia, bayar <RM_AMOUNT> via Hong Leong Bank. Kita happily ever after soon! 💍 <PHONE>",scam,perplexity_sonar,mixed
"My love, engineer proyek besar dah kirim hadiah wang tunai untuk beli rumah! Parcel stuck, kena <RM_AMOUNT> ke AmBank untuk lepas. Gembira gila bayang kita bersama! 🏠💕 <PHONE>",scam,perplexity_sonar,mixed
"Sayangku! Pilot airlines ni hantar suprise parcel full gift untuk you. Customs tahan, bayar duty <RM_AMOUNT> guna UOB Malaysia. Hurry up, nanti fly balik jumpa! ✈️😍 <PHONE>",scam,perplexity_sonar,mixed
"Darling, engineer construction aku love you forever! Hantar box emas + cash, kena bayar <RM_AMOUNT> ke Standard Chartered untuk release dari customs. Epic moment nak datang! 🌟 <PHONE>",scam,perplexity_sonar,mixed
"Cinta hati, pilot cargo ni dah ship hadiah mewah untuk kita honeymoon! Stuck kat customs, settle <RM_AMOUNT> dengan Alliance Bank. Teruja nak cium you! 💋🛫 <PHONE>",scam,perplexity_sonar,mixed
"Baby boo! Engineer petroleum super gembira, parcel wang besar tu ready untuk you. Kastam minta <RM_AMOUNT> via OCBC Bank je. Kita start new life kaya raya! 💰❤️ <PHONE>",scam,perplexity_sonar,mixed
"PDRM here lah! Your name got link to drug package from KLIA, waran tangkap dah keluar. Transfer <RM_AMOUNT> to this account sekarang or we come arrest you at home sia!",scam,perplexity_sonar,mixed
"Oi, LHDN speaking! You involve money laundering case, RM<RM_AMOUNT> tax unpaid. Click <URL> verify details fast, if not polis datang tangkap you tomorrow morning lah!",scam,perplexity_sonar,mixed
"Emergency from PDRM JB! Parcel with ganja got your IC details, investigation on-going. Share <OTP> now or we blacklist your Maybank account and arrest whole family ah!",scam,perplexity_sonar,mixed
"Mahkamah notice! You under money laundering probe, waran issued <DATE>. Call <PHONE> immediately or PDRM team will come handcuff you at office la bro!",scam,perplexity_sonar,mixed
"PDRM HQ alert! Drug syndicate use your CIMB account for washing money. Transfer <RM_AMOUNT> to secure account via <URL> cepat-cepat, else jail 10 tahun sia!",scam,perplexity_sonar,mixed
"LHDN urgent! Your name in drug parcel list from Penang, owe RM<RM_AMOUNT> fine. Enter <OTP> here <URL> to settle, if not court summon and arrest warrant out liao!",scam,perplexity_sonar,mixed
"Attention! PDRM officer here, you got waran tangkap for money laundering with Public Bank. Click <URL> pay bail <RM_AMOUNT> now or we raid your house tonight lah!",scam,perplexity_sonar,mixed
"Mahkamah KL call! Parcel drugs link to your HP number, investigation confirm. Transfer to this acc fast via <PHONE> or polis fetch you for lockup ah stupid!",scam,perplexity_sonar,mixed
"PDRM anti-drug unit! Your IC use for syabu package, money trail to your RHB account. Share <OTP> and click <URL> settle RM<RM_AMOUNT>, no time waste or arrested!",scam,perplexity_sonar,mixed
"LHDN + PDRM joint ops! You in hot soup, money laundering + drug mule case. Waran dah print <DATE>, call <PHONE> transfer <RM_AMOUNT> sekarang or game over la!",scam,perplexity_sonar,mixed
"Shopee order #12345 system error, sila bayar balik RM<RM_AMOUNT> ke wallet untuk process refund. PM tepi sekarang: <URL>",scam,perplexity_sonar,mixed
"Lazada seller here. Barang dah ready tapi kena topup RM<RM_AMOUNT> untuk ship dari KL. Transfer Maybank <PHONE> fast, limited stock.",scam,perplexity_sonar,mixed
Mudah.my listing: iPhone 15 RM800 only! Confirm order via <URL> dan masukkan OTP <OTP> untuk lock harga.,scam,perplexity_sonar,mixed
Carousell alert: Pembayaran anda gagal process. Sila klik <URL> update details dan bayar RM<RM_AMOUNT> semula ke ShopeePay.,scam,perplexity_sonar,mixed
"Hi buyer, parcel dihold PosLaju sebab address incomplete. Update sekarang kat <URL> atau refund wallet hilang.",scam,perplexity_sonar,mixed
"Shopee flash sale error: Overpay RM<RM_AMOUNT>, claim refund via link <URL>. Masukkan phone no dan OTP untuk verify.",scam,perplexity_sonar,mixed
"Lazada seller PM: Barang dari China delayed, bayar extra RM<RM_AMOUNT> handling fee ke CIMB account. Cepat before <DATE>.",scam,perplexity_sonar,mixed
"Mudah urgent: Buyer lain nak ambil item. Transfer RM<RM_AMOUNT> sekarang ke Touch n Go wallet, details <URL>.",scam,perplexity_sonar,mixed
"Carousell system notice: Order cancelled auto, rebook dengan pay RM<RM_AMOUNT> kat <URL> guna Public Bank.",scam,perplexity_sonar,mixed
"Shopee support: Refund process stuck, sila klik <URL> confirm identity dengan OTP dan topup RM<RM_AMOUNT> untuk release.",scam,perplexity_sonar,mixed
"URGENT! Hiring Manager sini. Part-time affiliate TikTok like & share. Earn RM500 daily, work from home. Reply YA sekarang atau hilang peluang! <PHONE>",scam,perplexity_sonar,mixed
Jangan buang masa! Kami hiring untuk YouTube share job. Gaji RM800 sehari dari rumah. Hantar <OTP> cepat atau position taken! <PHONE>,scam,perplexity_sonar,mixed
"Panggilan terakhir! TikTok affiliate part-time, like je pun boleh earn RM600 daily. Work from home. Tak reply, kami bagi orang lain. <URL>",scam,perplexity_sonar,mixed
"Awas! Manager rekrutmen. Job share TikTok, RM500/hari mudah. Dari rumah sahaja. Hantar nama & <PHONE> SEKARANG atau ketinggalan!",scam,perplexity_sonar,mixed
"Hiring segera! Part-time YouTube like & share. Bayar RM700 daily, WFH. Jangan tunggu, slot limited! Reply <OTP> fast.",scam,perplexity_sonar,mixed
Bahaya lambat! Kami cari affiliate TikTok. Earn RM450 sehari like & share je. Kerja rumah. Hantar <URL> atau hilang forever!,scam,perplexity_sonar,mixed
"Manager HR speaking. Job part-time share YouTube, gaji RM550 daily from home. Reply YA atau kami blacklist nombor awak! <PHONE>",scam,perplexity_sonar,mixed
"Cepat! Peluang TikTok affiliate WFH, RM900 daily mudah. Like & share sahaja. Tak action sekarang, rugi besar! <OTP>",scam,perplexity_sonar,mixed
Warning! Position YouTube part-time closing. Earn RM650/hari kerja rumah. Hantar details ke <PHONE> IMMEDIATELY tak payah fikir panjang.,scam,perplexity_sonar,mixed
"Last chance! Hiring Manager. TikTok like job, RM500 daily WFH. Share je pun ok. Delay reply, peluang cabut! <URL>",scam,perplexity_sonar,mixed
"Salam sayang! Ada jemputan kahwin adik ipar saya yang cantik ni, wedding invitation special. Download APK untuk view full details ya, jangan miss! <URL>",scam,perplexity_sonar,mixed
"Hai handsome, menu card majlis perkahwinan kawan saya sangat menarik. Click download APK sekarang untuk tengok menu sedap-sedap tu. Cepat lah! <URL>",scam,perplexity_sonar,mixed
"Assalamualaikum! Bank Maybank anda perlu update app segera untuk elak suspended. Download latest APK dari sini, friendly reminder je. <URL>",scam,perplexity_sonar,mixed
"Dear, ada parcel PosLaju anda tertanggung di customs. Bayar RM25 dulu dengan download APK payment, senang je process. Tolong ya! <URL>",scam,perplexity_sonar,mixed
"Wow, anda menang lottery Magnum RM10,000! Claim sekarang dengan download APK verification. Lucky you, cepat download! <URL>",scam,perplexity_sonar,mixed
"Cakap je lah sayang, Public Bank detect issue pada account anda. Update app APK dari link ni untuk secure, jangan risau. <URL>",scam,perplexity_sonar,mixed
"Special invitation kahwin saudara saya, very exclusive! Download APK to view pretty designs dan RSVP. Can't wait see you there! <URL>",scam,perplexity_sonar,mixed
"Hai pretty, CIMB bank app anda kena update mandatory. Download APK sini je, simple steps untuk smooth banking. Thanks! <URL>",scam,perplexity_sonar,mixed
"Adik ipar hantar menu card kahwin, sedap nampak! Download APK untuk zoom in recipes tu, yummy gila. Jom try! <URL>",scam,perplexity_sonar,mixed
"Urgent ya! RHB Bank minta confirm OTP untuk reset PIN. Share <OTP> anda sekarang, atau download APK untuk assist. Cepat balas! <PHONE>",scam,perplexity_sonar,mixed
"Assalamualaikum bro, maaf sangat ganggu. Saya penjual Shopee, order <RM_AMOUNT> anda ada system error, kena bayar balik sikit untuk refund wallet. Tolong PM tepi cepat, nanti duit hilang. <PHONE>",scam,perplexity_sonar,mixed
"Hai sis, saya dari Lazada. Barang anda dah siap hantar tapi ada masalah payment, tolong transfer <RM_AMOUNT> ke akaun Maybank saya untuk unlock refund. Desperate ni, family saya sakit. WhatsApp <PHONE> sekarang.",scam,perplexity_sonar,mixed
"Salam, order Mudah.my anda kena cancel sebab insufficient payment. Saya seller, tolong topup <RM_AMOUNT> via Touch n Go, nanti full refund masuk wallet. Maaf ya, saya baru start bisnes, mohon tolong. <PHONE>",scam,perplexity_sonar,mixed
"Bro, Carousell deal kita ada issue, system bilang need OTP untuk process refund <RM_AMOUNT>. Tolong hantar <OTP> kat saya cepat, nanti duit balik terus. Saya desperate, hutang banyak. Call <PHONE>",scam,perplexity_sonar,mixed
"Maaf ganggu, saya seller Shopee. Pesanan anda stuck sebab error, bayar extra <RM_AMOUNT> ke CIMB untuk activate refund. Family saya susah, tolong lah sis. PM saya <PHONE>.",scam,perplexity_sonar,mixed
"Hai, Lazada order anda failed payment. Saya tolong settle kalau transfer <RM_AMOUNT> dulu ke Public Bank, refund 100% guaranteed. Sakit hati kalau tak jadi, mohon help. <PHONE>",scam,perplexity_sonar,mixed
"Assalamualaikum, Mudah seller here. Ada masalah teknikal, need bayar <RM_AMOUNT> lagi untuk dapatkan barang dan refund balance. Saya single mother, desperate betul. WhatsApp <PHONE>",scam,perplexity_sonar,mixed
"Sis, Carousell transaksi kita error system. Tolong send <RM_AMOUNT> ke RHB akaun saya, nanti wallet refund masuk sekejap. Maaf ya, bisnes saya hampir tutup. <PHONE>",scam,perplexity_sonar,mixed
"Bro, Shopee pesanan anda kena bayar balik <RM_AMOUNT> sebab glitch, untuk proses refund penuh. Saya seller baru, tolong support. Call <PHONE> urgent.",scam,perplexity_sonar,mixed
"Salam, dari Lazada support. Order stuck, transfer <RM_AMOUNT> ke UOB untuk unlock dan dapat refund wallet. Hidup susah ni, mohon belas kasihan. PM <PHONE> sekarang.",scam,perplexity_sonar,mixed
Woi! Bantuan Sara Hidup lu APPROVED! RM<RM_AMOUNT> masuk e-wallet Touch n Go je. Klik <URL> cepat claim sebelum <DATE> lepas ni! Excited gila!!,scam,perplexity_sonar,mixed
"Yayy! Gov btl nk bagi RM<RM_AMOUNT> SARA aid kat lu! Approved dah, verify OTP <OTP> & klik <URL> nk topup Boost wallet. Jgn xleh miss!!",scam,perplexity_sonar,mixed
Congrats bro! Bantuan Hidup RM<RM_AMOUNT> dah confirm untuk lu. Masuk Maybank2u e-wallet. Call <PHONE> atau klik <URL> claim sekarang! Hype giler!,scam,perplexity_sonar,mixed
"Wah lau eh! RM<RM_AMOUNT> SARA cash approved & ready transfer ke ShopeePay lu. Klik <URL> je, masukkan IC & claim sebelum <DATE>. Power!!",scam,perplexity_sonar,mixed
"Hebat gak! Gov bagi bantuan RM<RM_AMOUNT> untuk rakyat miskin macam lu. E-wallet Grab ready, klik <URL> & verify <OTP>. Jangan lambat tk!",scam,perplexity_sonar,mixed
